event_date,day_type,tax_name,event_type,event_text,source_release_date,source_file,source_url
30-03-2026,event,Акцизы,mixed,"налогоплательщики , осуществляющие на территории Российской Федерации производство алкогольной продукции и (или) подакцизной спиртосодержащей продукции, уплачивают авансовый платеж за март 2026 г. и представляют в налоговый орган документы , подтверждающие уплату авансового платежа. В целях освобождения от уплаты авансового платежа акциза налогоплательщики представляют в налоговый орган банковскую гарантию и извещение об освобождении от уплаты авансового платежа акциза",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Акцизы,payment_deadline,"налогоплательщики , совершающие операции с нефтяным сырьем, уплачивают акцизы за февраль 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Акцизы,payment_deadline,"налогоплательщики, имеющие свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенные в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющие сертификат (свидетельство) эксплуатанта, уплачивают акцизы за декабрь 2025 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Акцизы,payment_deadline,"налогоплательщики, совершающие операции по реализации бункерного топлива и средних дистиллятов , включенные в реестр поставщиков бункерного топлива, уплачивают акцизы за сентябрь 2025 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Единый сельскохозяйственный налог,payment_deadline,налогоплательщики уплачивают налог за 2025 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,НДС,payment_deadline,налогоплательщики уплачивают 1/3 суммы налога за IV квартал 2025 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Налог на добычу полезных ископаемых,payment_deadline,налогоплательщики уплачивают налог за февраль 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Налог на дополнительный доход,payment_deadline,налогоплательщики уплачивают налог за 2025 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Налог на доходы физических лиц,payment_deadline,налоговые агенты перечисляют суммы исчисленного и удержанного налога за период с 1 по 22 марта 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Налог на игорный бизнес,payment_deadline,налогоплательщики уплачивают налог за февраль 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Налог на прибыль организаций,payment_deadline,"налоговые агенты перечисляют налог с доходов в виде дивидендов, а также процентов по государственным и муниципальным ценным бумагам, удержанный в феврале 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Налог на прибыль организаций,payment_deadline,"налогоплательщики уплачивают 3-й ежемесячный авансовый платеж по налогу за I квартал 2026 г. (об организациях, уплачивающих только квартальные авансовые платежи, см. ст. 286 НК РФ);",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Налог на прибыль организаций,payment_deadline,налогоплательщики уплачивают налог за 2025 г.;,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Налог на прибыль организаций,payment_deadline,налогоплательщики уплачивают налог с доходов в виде процентов по государственным и муниципальным ценным бумагам за февраль 2026 г.;,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Налог на прибыль организаций,payment_deadline,"налогоплательщики, исчисляющие ежемесячные авансовые платежи исходя из фактически полученной прибыли, уплачивают авансовый платеж за февраль 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Налог на профессиональный доход,payment_deadline,налогоплательщики уплачивают налог за февраль 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Сбор за пользование объектами водных биологических ресурсов,payment_deadline,налогоплательщики уплачивают регулярный взнос,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,"Страховые взносы на обязательное социальное, пенсионное, медицинское страхование",payment_deadline,плательщики страховых взносов уплачивают взносы в ФНС за февраль 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
30-03-2026,event,Упрощенная система налогообложения,payment_deadline,налогоплательщики-организации уплачивают налог за 2025 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
31-03-2026,event,Бухгалтерская отчетность,other,представление годовой бухгалтерской отчетности за 2025 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
31-03-2026,event,Экологический сбор,reporting_deadline,"производители, импортеры товаров, подлежащих утилизации, представляют отчетность о выполнении нормативов утилизации в 2025 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
03-04-2026,event,Единый налоговый платеж,notification_deadline,"налоговые агенты представляют в налоговый орган уведомление о суммах НДФЛ, исчисленных и удержанных за период с 23 по 31 марта 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
06-04-2026,event,Автоматизированная упрощенная система налогообложения,payment_deadline,"налогоплательщики вносят в личный кабинет данные о доходах и расходах за март 2026 г., если они не были переданы в налоговые органы иным способом;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
06-04-2026,event,Налог на доходы физических лиц,payment_deadline,налоговые агенты перечисляют суммы исчисленного и удержанного налога за период с 23 по 31 марта 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
07-04-2026,event,Автоматизированная упрощенная система налогообложения,other,"налогоплательщики при необходимости корректируют информацию, переданную уполномоченными кредитными организациями в налоговые органы, по операциям за март 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
14-04-2026,event,Экологический сбор,mixed,"производители , импортеры товаров уплачивают сбор за 2025 г. и представляют расчет суммы экологического сбора",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
15-04-2026,event,Страхование от несчастных случаев на производстве и профессиональных заболеваний,mixed,"страхователи уплачивают страховые взносы в СФР за март 2026 г. и представляют документы, необходимые для подтверждения основного вида экономической деятельности страхователя",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
20-04-2026,event,Косвенные налоги,mixed,"налогоплательщики уплачивают налоги по импортированным товарам, принятым на учет в марте 2026 г. (срок платежа, предусмотренный договором (контрактом) лизинга, наступил в марте) и представляют налоговую декларацию",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
20-04-2026,event,НДС,reporting_deadline,"лица , не являющиеся налогоплательщиками, налогоплательщики, освобожденные от исполнения обязанностей налогоплательщика, не признаваемые налоговыми агентами, в случае выставления и (или) получения ими счетов-фактур при осуществлении предпринимательской деятельности в интересах другого лица на основе договоров комиссии, агентских договоров, предусматривающих реализацию и (или) приобретение товаров (работ, услуг), имущественных прав от имени комиссионера (агента), или на основе договоров транспортной экспедиции, а также при выполнении функций застройщика представляют в налоговые органы по месту своего учета журнал учета полученных и выставленных счетов-фактур в отношении указанной деятельности в электронной форме за l квартал 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
20-04-2026,event,Плата за негативное воздействие на окружающую среду,payment_deadline,"лица , обязанные вносить плату, за исключением субъектов малого и среднего предпринимательства, вносят авансовый платеж за I квартал 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Автоматизированная упрощенная система налогообложения,reporting_deadline,"налоговые агенты , в случае выплаты доходов работникам минуя уполномоченную кредитную организацию, представляют в налоговые органы через личный кабинет налогоплательщика сведения о выплаченных доходах, вычетах, об исчисленных, удержанных и перечисленных суммах НДФЛ по каждому работнику за период с 23 марта по 22 апреля 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Автоматизированная упрощенная система налогообложения,payment_deadline,налогоплательщики уплачивают налог за март 2026 г.;,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Акцизы,reporting_deadline,"налогоплательщики (кроме имеющих свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенных в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющих сертификат (свидетельство) эксплуатанта) представляют налоговую декларацию за март 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Акцизы,reporting_deadline,"налогоплательщики , совершающие операции с нефтяным сырьем, представляют декларацию за март 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Акцизы,reporting_deadline,"налогоплательщики, имеющие свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенные в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющие сертификат (свидетельство) эксплуатанта, представляют налоговую декларацию за январь 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Акцизы,reporting_deadline,"налогоплательщики, совершающие операции по реализации бункерного топлива и средних дистиллятов , включенные в реестр поставщиков бункерного топлива, и представляют налоговую декларацию за октябрь 2025 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Водный налог,reporting_deadline,налогоплательщики представляют налоговую декларацию за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Единый налоговый платеж,notification_deadline,"налогоплательщики, плательщики сборов, налоговые агенты, плательщики страховых взносов представляют в налоговый орган уведомление об исчисленных суммах налогов, авансовых платежей по налогам, сборов, страховых взносов",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Индивидуальный (персонифицированный) учет,reporting_deadline,"государственные и муниципальные учреждения, осуществляющие определенные виды деятельности , представляют в составе формы ЕФС-1 сведения о размере выплат в отношении лиц, работающих по трудовым договорам, за март 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Индивидуальный (персонифицированный) учет,reporting_deadline,"страхователи представляют в составе формы ЕФС-1 сведения о трудовой деятельности работников в случаях их перевода на другую постоянную работу, подачи заявления о продолжении ведения страхователем трудовой книжки в соответствии со статьей 66 Трудового кодекса либо о предоставлении ему страхователем сведений о трудовой деятельности в соответствии со статьей 66.1 Трудового кодекса за март 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,НДС,reporting_deadline,налогоплательщики ( налоговые агенты ) представляют налоговую декларацию за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Налог на добычу полезных ископаемых,reporting_deadline,налогоплательщики представляют налоговую декларацию за март 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Налог на дополнительный доход,reporting_deadline,налогоплательщики представляют декларацию за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Налог на доходы физических лиц,reporting_deadline,"налоговые агенты представляют расчет сумм налога на доходы физических лиц, исчисленных и удержанных налоговым агентом, за I квартал 2026 г. по форме 6-НДФЛ;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Налог на игорный бизнес,reporting_deadline,налогоплательщики представляют налоговую декларацию за март 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Налог на прибыль организаций,reporting_deadline,налоговые агенты представляют налоговый расчет за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Налог на прибыль организаций,reporting_deadline,"налогоплательщики, для которых отчетным периодом по налогу является квартал, представляют налоговую декларацию за I квартал 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Налог на прибыль организаций,reporting_deadline,"налогоплательщики, исчисляющие ежемесячные авансовые платежи исходя из фактически полученной прибыли, представляют налоговую декларацию за март 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Прослеживаемость товаров,reporting_deadline,"участники оборота товаров представляют отчет об операциях с товарами, подлежащими прослеживаемости, совершенных в I квартале 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Страхование от несчастных случаев на производстве и профессиональных заболеваний,reporting_deadline,страхователи представляют сведения о начисленных страховых взносах за I квартал 2026 г. в составе ЕФС-1*,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,"Страховые взносы на обязательное социальное, пенсионное, медицинское страхование",reporting_deadline,"плательщики представляют в ФНС расчет по страховым взносам за I квартал 2026 г. и персонифицированные сведения о физических лицах, включающие персональные данные физических лиц и сведения о суммах выплат и иных вознаграждений в их пользу за март 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Туристический налог,reporting_deadline,налогоплательщики представляют налоговую декларацию за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
27-04-2026,event,Упрощенная система налогообложения,reporting_deadline,налогоплательщики - индивидуальные предприниматели представляют налоговую декларацию за 2025 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Акцизы,payment_deadline,"налогоплательщики (кроме имеющих свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенных в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющих сертификат (свидетельство) эксплуатанта) уплачивают акцизы за март 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Акцизы,mixed,"налогоплательщики , осуществляющие на территории Российской Федерации производство алкогольной продукции и (или) подакцизной спиртосодержащей продукции, уплачивают авансовый платеж за апрель 2026 г. и представляют в налоговый орган документы , подтверждающие уплату авансового платежа. В целях освобождения от уплаты авансового платежа акциза налогоплательщики представляют в налоговый орган банковскую гарантию и извещение об освобождении от уплаты авансового платежа акциза",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Акцизы,payment_deadline,"налогоплательщики , совершающие операции с нефтяным сырьем, уплачивают акцизы за март 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Акцизы,payment_deadline,"налогоплательщики, имеющие свидетельство о регистрации лица, совершающего операции с прямогонным бензином, о регистрации лица, совершающего операции с бензолом, параксилолом или ортоксилолом, о регистрации организации, совершающей операции с этиловым спиртом, о регистрации лица, совершающего операции по переработке средних дистиллятов, а также включенные в Реестр эксплуатантов гражданской авиации Российской Федерации и имеющие сертификат (свидетельство) эксплуатанта, уплачивают акцизы за январь 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Акцизы,payment_deadline,"налогоплательщики, совершающие операции по реализации бункерного топлива и средних дистиллятов , включенные в реестр поставщиков бункерного топлива, уплачивают акцизы за октябрь 2025 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Водный налог,payment_deadline,налогоплательщики уплачивают налог за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Земельный налог,payment_deadline,налогоплательщики - организации уплачивают авансовый платеж за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,НДС,payment_deadline,"лица, указанные в п. 5 ст. 173 НК РФ, уплачивают налог за I квартал 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,НДС,payment_deadline,налогоплательщики уплачивают 1/3 суммы налога за I квартал 2026 г.;,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на добычу полезных ископаемых,payment_deadline,налогоплательщики уплачивают налог за март 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на дополнительный доход,payment_deadline,налогоплательщики уплачивают авансовый платеж за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на доходы физических лиц,payment_deadline,"индивидуальные предприниматели и лица , занимающиеся частной практикой, уплачивают авансовый платеж по налогу за I квартал 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на доходы физических лиц,payment_deadline,налоговые агенты перечисляют суммы исчисленного и удержанного налога за период с 1 по 22 апреля 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на игорный бизнес,payment_deadline,налогоплательщики уплачивают налог за март 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на имущество организаций,payment_deadline,налогоплательщики уплачивают авансовый платеж за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на прибыль организаций,payment_deadline,"налоговые агенты перечисляют налог с доходов в виде дивидендов, а также процентов по государственным и муниципальным ценным бумагам, удержанный в марте 2026 г.;",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на прибыль организаций,payment_deadline,"налогоплательщики уплачивают 1-й ежемесячный авансовый платеж по налогу за II квартал 2026 г. (об организациях, уплачивающих только квартальные авансовые платежи, см. ст. 286 НК РФ);",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на прибыль организаций,payment_deadline,налогоплательщики уплачивают налог с доходов в виде процентов по государственным и муниципальным ценным бумагам за март 2026 г.;,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на прибыль организаций,payment_deadline,"налогоплательщики, для которых отчетным периодом по налогу является квартал, уплачивают авансовый платеж за I квартал 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на прибыль организаций,payment_deadline,"налогоплательщики, исчисляющие ежемесячные авансовые платежи исходя из фактически полученной прибыли, уплачивают авансовый платеж за март 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Налог на профессиональный доход,payment_deadline,налогоплательщики уплачивают налог за март 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Сбор за пользование объектами водных биологических ресурсов,payment_deadline,налогоплательщики уплачивают регулярный взнос,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,"Страховые взносы на обязательное социальное, пенсионное, медицинское страхование",payment_deadline,плательщики страховых взносов уплачивают взносы в ФНС за март 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Торговый сбор,payment_deadline,плательщики уплачивают сбор за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Транспортный налог,payment_deadline,налогоплательщики - организации уплачивают авансовый платеж за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Туристический налог,payment_deadline,налогоплательщики уплачивают налог за I квартал 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Упрощенная система налогообложения,payment_deadline,налогоплательщики - индивидуальные предприниматели уплачивают налог за 2025 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
28-04-2026,event,Упрощенная система налогообложения,payment_deadline,налогоплательщики уплачивают авансовый платеж по налогу за I квартал 2026 г.;,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
04-05-2026,event,Единый налоговый платеж,notification_deadline,"налоговые агенты представляют в налоговый орган уведомление о суммах НДФЛ, исчисленных и удержанных за период с 23 по 30 апреля 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
05-05-2026,event,Автоматизированная упрощенная система налогообложения,payment_deadline,"налогоплательщики вносят в личный кабинет данные о доходах и расходах за апрель 2026 г., если они не были переданы в налоговые органы иным способом",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
05-05-2026,event,Налог на доходы физических лиц,payment_deadline,налоговые агенты перечисляют суммы исчисленного и удержанного налога за период с 23 по 30 апреля 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
07-05-2026,event,Автоматизированная упрощенная система налогообложения,other,"налогоплательщики при необходимости корректируют информацию, переданную уполномоченными кредитными организациями в налоговые органы, по операциям за апрель 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
15-05-2026,event,Страхование от несчастных случаев на производстве и профессиональных заболеваний,payment_deadline,страхователи уплачивают страховые взносы в СФР за апрель 2026 г.,22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
20-05-2026,event,Контролируемые сделки,notification_deadline,"налогоплательщики направляют в налоговый орган уведомление о контролируемых сделках, совершенных в 2025 году",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
20-05-2026,event,Косвенные налоги,mixed,"налогоплательщики уплачивают налоги по импортированным товарам, принятым на учет в апреле 2026 г. (срок платежа, предусмотренный договором (контрактом) лизинга, наступил в апреле) и представляют налоговую декларацию",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
25-05-2026,event,Автоматизированная упрощенная система налогообложения,reporting_deadline,"налоговые агенты , в случае выплаты доходов работникам минуя уполномоченную кредитную организацию, представляют в налоговые органы через личный кабинет налогоплательщика сведения о выплаченных доходах, вычетах, об исчисленных, удержанных и перечисленных суммах НДФЛ по каждому работнику за период с 23 апреля по 22 мая 2026 г.",22-01-2026,data-20260122-structure-20140228.xml,https://data.nalog.ru/opendata/7707329152-kalendar/data-20260122-structure-20140228.xml
