auction_date,published_date,document_title,auction_format,issue,security_type,maturity_date,days_to_maturity,offered_amount,demand_amount,placed_amount,proceeds_amount,cutoff_price,weighted_average_price,cutoff_yield,weighted_average_yield,official_coefficient,cover_ratio,placement_ratio,source_url,source_file
26-03-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26240RMFS,ОФЗ-ПД,30-07-2036,4144,50000.0,42472.102,19465.929,11521.16296957,58.335,58.36130000000001,15.160000000000002,15.15,0.45832271263616764,0.84944204,0.38931858,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
26-03-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26240RMFS,ОФЗ-ПД,30-07-2036,4144,17861.724,,10320.0,6108.026160000001,58.36130000000001,58.36130000000001,15.15,15.15,,,0.5777717761174678,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
02-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26247RMFS,ОФЗ-ПД,11-05-2039,5152,283049.938,71418.925,33160.148,29217.007952300002,83.8,83.8468,15.61,15.6,0.4643047763600474,0.2523191684995176,0.11715299510152162,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
02-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26247RMFS,ОФЗ-ПД,11-05-2039,5152,15902.373000000001,,0.0,0.0,,,,,,,0.0,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
09-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26221RMFS,ОФЗ-ПД,23-03-2033,2905,50000.0,52829.199,6849.282,4403.553672110001,64.1,64.1232,16.400000000000002,16.39,0.1296495523242743,1.05658398,0.13698564,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
09-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26221RMFS,ОФЗ-ПД,23-03-2033,2905,36201.403999999995,,0.0,0.0,,,,,,,0.0,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
09-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,52005RMFS,ОФЗ-ИН,11-05-2033,2954,153339.15483013002,3112.63750203,0.0,0.0,,,,,0.0,0.02029903911677482,0.0,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
16-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26242RMFS,ОФЗ-ПД,29-08-2029,1596,50000.0,68554.31,49999.997,40064.40540418,79.05,79.0688,16.439999999999998,16.43,0.7293487017811134,1.3710862,0.99999994,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
16-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26248RMFS,ОФЗ-ПД,16-05-2040,5509,279994.312,130807.616,62113.71,53221.37915641,81.08800000000001,81.1868,16.12,16.1,0.47484781008469723,0.4671795475616662,0.22183918507601685,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
16-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26248RMFS,ОФЗ-ПД,16-05-2040,5509,9892.936000000002,,7686.894,6586.42288117,81.1868,81.1868,16.1,16.1,,,0.7770083623304547,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
23-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26238RMFS,ОФЗ-ПД,15-05-2041,5866,43741.146,29447.842,17244.975,9691.351205719999,53.38,53.4551,15.290000000000001,15.27,0.585610823366955,0.6732297777474783,0.3942506444618529,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
23-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26245RMFS,ОФЗ-ПД,26-09-2035,3808,299092.348,145272.401,39586.812,32856.09585308,82.44200000000001,82.5046,16.03,16.02,0.27250056946467066,0.4857108581059386,0.13235648542904213,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
23-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26245RMFS,ОФЗ-ПД,26-09-2035,3808,39750.990000000005,,37749.601,31331.262839570005,82.5046,82.5046,16.02,16.02,,,0.9496518451490138,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
30-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26235RMFS,ОФЗ-ПД,12-03-2031,2142,26799.26,39013.976,26799.258,17354.5462156,63.91,63.9976,16.09,16.06,0.686914299634572,1.4557855701985802,0.9999999253710739,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
30-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26246RMFS,ОФЗ-ПД,12-03-2036,3969,386362.153,133885.549,54239.071,45046.69103181,81.673,81.7371,16.14,16.13,0.40511520029693426,0.3465286337194627,0.1403840168578831,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
30-04-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26246RMFS,ОФЗ-ПД,12-03-2036,3969,17839.108,,7120.999,5914.139210480001,81.7371,81.7371,16.13,16.13,,,0.39917909572608673,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
07-05-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26233RMFS,ОФЗ-ПД,18-07-2035,3724,100000.0,5326.744,0.0,0.0,,,,,0.0,0.05326744,0.0,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
14-05-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26248RMFS,ОФЗ-ПД,16-05-2040,5481,210193.708,182373.882,91640.754,78530.9846047,80.1964,80.2574,16.33,16.32,0.5024883661795387,0.8676467232787006,0.4359823844013447,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
21-05-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26239RMFS,ОФЗ-ПД,23-07-2031,2254,50000.0,100227.6,49956.185999999994,34392.70208731,66.6982,66.7097,16.05,16.05,0.4984274391484979,2.0045520000000003,0.9991237199999999,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
21-05-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26246RMFS,ОФЗ-ПД,12-03-2036,3948,325002.083,186947.015,98124.011,81132.9618407,80.7144,80.81009999999999,16.38,16.36,0.5248760511099896,0.5752178979111344,0.3019180987833853,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
21-05-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26246RMFS,ОФЗ-ПД,12-03-2036,3948,17435.605,,9475.0,7834.318475,80.81009999999999,80.81009999999999,16.36,16.36,,,0.5434282320573333,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
28-05-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26224RMFS,ОФЗ-ПД,23-05-2029,1456,50000.0,77005.717,49999.99,37641.15006568,75.1785,75.2633,16.07,16.04,0.64930231089206,1.5401143400000001,0.9999998,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
28-05-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26247RMFS,ОФЗ-ПД,11-05-2039,5096,249889.79,127586.312,94420.902,75709.78051637001,80.0909,80.1493,16.45,16.439999999999998,0.7400551087329806,0.5105703278233177,0.37785017947311894,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
28-05-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26247RMFS,ОФЗ-ПД,11-05-2039,5096,26941.944,,26892.545,21563.33003499,80.1493,80.1493,16.439999999999998,16.439999999999998,,,0.998166464899489,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
04-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26233RMFS,ОФЗ-ПД,18-07-2035,3696,100000.0,121898.707,69765.176,40020.867674149995,55.223,55.24210000000001,15.290000000000001,15.290000000000001,0.5723208860615725,1.2189870699999998,0.6976517600000001,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
04-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26233RMFS,ОФЗ-ПД,18-07-2035,3696,25966.657000000003,,25620.0,14696.93862,55.24210000000001,55.24210000000001,15.290000000000001,15.290000000000001,,,0.9866499180083134,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
04-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26248RMFS,ОФЗ-ПД,16-05-2040,5460,118552.954,194651.021,118552.912,99745.71506137999,84.02730000000001,84.102,15.509999999999998,15.49,0.6090536355316626,1.641890939301268,0.9999996457279335,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
11-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26238RMFS,ОФЗ-ПД,15-05-2041,5817,26496.171,18555.427,11892.003,6573.58810047,54.96,55.0444,14.879999999999999,14.860000000000001,0.6408908294053272,0.7003059800602888,0.4488196803983489,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
11-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26245RMFS,ОФЗ-ПД,26-09-2035,3759,221755.935,223132.078,137641.381,119768.78791316,84.7252,84.8202,15.5,15.479999999999999,0.6168605708050636,1.0062056647999071,0.6206886007357593,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
18-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26218RMFS,ОФЗ-ПД,17-09-2031,2282,86492.855,161004.455,86492.855,66906.38620711,75.309,75.3758,15.190000000000001,15.17,0.5372078368887371,1.8614769393379371,1.0,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
18-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26246RMFS,ОФЗ-ПД,12-03-2036,3920,217403.072,188887.498,108098.687,94398.38567103,84.481,84.53110000000001,15.49,15.479999999999999,0.5722913805550011,0.8688354596939643,0.4972270447033978,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
18-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26246RMFS,ОФЗ-ПД,12-03-2036,3920,34979.54,,30972.82,27047.355766020002,84.53110000000001,84.53110000000001,15.479999999999999,15.479999999999999,,,0.88545532617067,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
25-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26245RMFS,ОФЗ-ПД,26-09-2035,3745,84114.554,130229.50599999998,84114.532,74392.15982439,85.83800000000001,85.8765,15.25,15.24,0.6458945793743548,1.548239868215909,0.9999997384519212,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
25-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26247RMFS,ОФЗ-ПД,11-05-2039,5068,378576.343,65791.386,29116.315,25240.846681829997,85.6613,85.7167,15.229999999999999,15.22,0.44255512416169496,0.1737863107838199,0.07691002234653632,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
25-06-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26247RMFS,ОФЗ-ПД,11-05-2039,5068,10226.296,,910.0,788.8762699999999,85.7167,85.7167,15.22,15.22,,,0.0889862761648988,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
02-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26224RMFS,ОФЗ-ПД,23-05-2029,1421,50000.0,50490.884,29399.654,23611.65260358,79.60000000000001,79.63170000000001,14.330000000000002,14.32,0.5822764758882019,1.00981768,0.58799308,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
02-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26250RMFS,ОФЗ-ПД,10-06-2037,4361,750000.0,123629.321,70723.913,61152.25744548,85.91,86.2032,15.040000000000001,14.979999999999999,0.5720642354737191,0.16483909466666666,0.09429855066666666,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
02-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26250RMFS,ОФЗ-ПД,10-06-2037,4361,36896.121,,16812.999999999996,14537.562206,86.2032,86.2032,14.979999999999999,14.979999999999999,,,0.4556847588395538,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
09-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26248RMFS,ОФЗ-ПД,16-05-2040,5425,250000.0,114362.882,67992.896,59558.42730912,86.3452,86.3871,15.03,15.03,0.5945363986192652,0.457451528,0.271971584,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
09-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26248RMFS,ОФЗ-ПД,16-05-2040,5425,35876.65,,30688.0,26881.184288,86.3871,86.3871,15.03,15.03,,,0.8553752928436741,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
09-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26249RMFS,ОФЗ-ПД,16-06-2032,2534,500000.0,50029.048,27645.442,24063.56778136,86.5536,86.5915,14.59,14.580000000000002,0.5525878085867234,0.100058096,0.055290884,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
16-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26238RMFS,ОФЗ-ПД,15-05-2041,5782,14604.168,29506.09,14604.146,8588.05978924,57.9,57.9696,14.12,14.099999999999998,0.49495361804969756,2.020388289151426,0.9999984935807368,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
16-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26245RMFS,ОФЗ-ПД,26-09-2035,3724,250000.0,209732.759,185445.514,170296.53395001002,88.5131,88.576,14.649999999999999,14.64,0.8841990868961009,0.838931036,0.741782056,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
23-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26221RMFS,ОФЗ-ПД,23-03-2033,2800,43150.718,32727.345999999998,25471.199,18941.218461359997,71.94,71.9793,14.19,14.180000000000001,0.7782848936177105,0.7584426752759942,0.5902844768423089,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
23-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26247RMFS,ОФЗ-ПД,11-05-2039,5040,348550.028,126112.498,81490.974,74470.63963022,89.3644,89.4721,14.49,14.469999999999999,0.6461768285646042,0.36182036399090467,0.2337999353137335,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
23-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26247RMFS,ОФЗ-ПД,11-05-2039,5040,30219.357,,23265.0,21260.743515,89.4721,89.4721,14.469999999999999,14.469999999999999,,,0.7698707818303347,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
30-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26228RMFS,ОФЗ-ПД,10-04-2030,1715,30117.793,45913.755,30117.785,25056.000042400003,80.941,80.9714,13.66,13.65,0.6559643183181163,1.524472759341961,0.9999997343762871,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
30-07-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26246RMFS,ОФЗ-ПД,12-03-2036,3878,328331.565,226108.081,185667.219,174244.39920893,89.6166,89.6717,14.37,14.360000000000001,0.8211436680142361,0.6886577627709964,0.5654869613282537,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
06-08-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26225RMFS,ОФЗ-ПД,10-05-2034,3199,100000.0,7747.521,3649.799,2541.2173096799997,68.06,68.0772,14.05,14.05,0.47109249526396896,0.07747521,0.03649799,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
06-08-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26248RMFS,ОФЗ-ПД,16-05-2040,5397,151319.10400000002,97815.443,85370.376,78261.27373337,89.43910000000001,89.52459999999999,14.430000000000001,14.42,0.8727699163004353,0.6464183332727108,0.5641744746254908,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
13-08-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26247RMFS,ОФЗ-ПД,11-05-2039,5019,243794.054,73794.403,52011.273,48925.590544419996,91.3731,91.4493,14.11,14.099999999999998,0.7048132498612394,0.3026915619525323,0.21334102348533898,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
13-08-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26247RMFS,ОФЗ-ПД,11-05-2039,5019,17795.852,,4068.3480000000004,3826.9851182,91.4493,91.4493,14.099999999999998,14.099999999999998,,,0.2286121507416448,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
13-08-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,Аукцион,26249RMFS,ОФЗ-ПД,16-06-2032,2499,472354.558,17422.477,8722.028,7983.25335749,89.985,90.0228,13.700000000000001,13.69,0.5006192862243412,0.036884320697081106,0.018465002300242436,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
13-08-2025,16-01-2026,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2025 году,ДРПА,26249RMFS,ОФЗ-ПД,16-06-2032,2499,4842.628000000001,,2370.0,2169.25626,90.0228,90.0228,13.69,13.69,,,0.4894036874193103,https://minfin.gov.ru/ru/document?id_4=305849-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2025_godu,INTERNET_Auction_Results_rus_2025_20251231.xlsx
