date,liquidity_deficit_surplus_bln_rub,liquidity_deficit_surplus_without_correspondent_accounts_bln_rub,cbr_claims_standard_instruments_bln_rub,repo_fx_swap_auctions_bln_rub,secured_loans_auctions_bln_rub,repo_fx_swap_standing_bln_rub,secured_loans_standing_bln_rub,cbr_liabilities_standard_instruments_bln_rub,deposit_auctions_bln_rub,deposit_standing_bln_rub,cobr_bln_rub,nonstandard_refundable_operations_bln_rub,correspondent_accounts_bln_rub,required_reserves_avg_bln_rub,source_url,source_file
17-01-2018,-3002.0,-2030.8,35.6,0.0,0.0,30.3,5.3,2381.3,1767.2,256.1,358.0,314.9,2878.4,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-01-2018,-2842.1,-2696.1,5.6,0.0,0.0,0.2,5.4,3029.8,2481.9,218.3,329.6,328.1,2053.1,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-01-2018,-2866.1,-2694.6,5.5,0.0,0.0,0.2,5.3,3027.6,2481.9,216.0,329.7,327.6,2078.7,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-01-2018,-2953.0,-2678.7,5.9,0.0,0.0,0.9,4.9,3012.1,2481.9,200.3,329.9,327.5,2181.4,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-01-2018,-3041.4,-2713.0,5.5,0.0,0.0,0.5,5.1,3046.1,2481.9,234.2,330.0,327.6,2235.6,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-01-2018,-3092.7,-2717.8,5.5,0.0,0.0,0.4,5.1,3052.8,2481.9,240.9,330.0,329.4,2282.0,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-01-2018,-2857.5,-2907.8,5.7,0.0,0.0,0.5,5.1,3243.2,2500.0,315.1,428.1,329.7,1856.9,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-01-2018,-2120.6,-2771.0,33.8,0.0,0.0,20.6,13.2,3134.1,2500.0,205.9,428.2,329.3,1256.8,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-01-2018,-2188.3,-2628.7,179.4,0.0,0.0,167.8,11.6,3138.7,2500.0,210.2,428.5,330.6,1466.7,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-01-2018,-2175.1,-2727.9,75.4,0.0,0.0,0.3,75.1,3133.9,2500.0,205.3,428.6,330.6,1354.4,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-01-2018,-2760.8,-2821.5,5.7,0.0,0.0,0.6,5.1,3157.7,2500.0,229.1,428.6,330.5,1846.5,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-02-2018,-2827.3,-2828.3,9.0,0.0,0.0,4.0,5.1,3150.7,2444.2,208.4,498.1,313.4,1906.2,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-02-2018,-2846.6,-3325.9,50.2,0.0,0.0,44.9,5.3,3706.7,3054.2,154.3,498.2,330.6,1427.9,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-02-2018,-2999.6,-3347.7,30.5,0.0,0.0,25.3,5.1,3708.4,3054.2,155.7,498.5,330.2,1559.1,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-02-2018,-3133.4,-3557.4,6.7,0.0,0.0,1.6,5.1,3893.7,3144.2,250.9,498.6,329.6,1483.2,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-02-2018,-3257.3,-3697.7,10.8,0.0,0.0,1.1,9.7,4035.5,3410.5,126.3,498.7,326.9,1466.7,1907.2,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-02-2018,-3263.6,-3298.5,9.0,0.0,0.0,1.8,7.2,3637.9,2830.0,205.4,602.5,330.4,1873.6,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-02-2018,-3309.2,-3284.9,6.3,0.0,0.0,1.2,5.1,3615.9,2830.0,183.3,602.6,324.7,1932.8,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-02-2018,-3461.9,-3362.3,6.5,0.0,0.0,1.4,5.1,3699.6,2830.0,266.6,603.0,330.8,2008.1,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-02-2018,-3539.0,-3341.2,6.1,0.0,0.0,1.0,5.1,3674.3,2830.0,241.2,603.1,327.0,2106.3,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-02-2018,-3514.7,-3305.7,35.9,0.0,0.0,30.8,5.1,3668.5,2830.0,235.3,603.2,326.9,2117.5,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-02-2018,-3271.5,-3545.7,5.4,0.0,0.0,0.3,5.1,3877.9,3054.4,167.6,655.9,326.8,1634.3,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-02-2018,-3168.4,-3527.0,9.2,0.0,0.0,0.4,8.8,3862.9,3054.4,152.5,656.1,326.7,1549.9,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-02-2018,-3248.3,-3546.3,5.9,0.0,0.0,0.8,5.1,3879.0,3054.4,168.1,656.5,326.8,1610.5,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-02-2018,-3336.5,-3556.1,5.9,0.0,0.0,0.8,5.1,3889.2,3054.4,178.2,656.6,327.2,1688.9,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-02-2018,-3440.4,-3544.2,7.1,0.0,0.0,2.1,5.1,3878.5,3054.4,167.4,656.7,327.2,1804.7,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-02-2018,-3403.5,-2834.7,32.7,0.0,0.0,2.7,30.1,3193.3,2373.5,149.6,670.2,325.8,2477.3,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-02-2018,-3461.0,-2857.8,9.1,0.0,0.0,4.0,5.1,3192.7,2373.5,148.4,670.8,325.8,2511.6,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-02-2018,-2817.3,-2612.1,82.6,0.0,0.0,2.5,80.2,3021.6,2181.3,169.4,670.9,326.9,2113.7,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-02-2018,-3041.5,-2685.0,11.8,0.0,0.0,2.5,9.3,3023.7,2181.3,171.4,671.0,327.0,2265.0,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-03-2018,-2723.5,-2818.8,7.6,0.0,0.0,2.5,5.1,3152.9,2279.1,166.8,707.0,326.5,1813.2,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-03-2018,-2897.2,-2789.3,7.4,0.0,0.0,2.3,5.1,3123.2,2279.1,137.0,707.1,326.5,2016.4,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-03-2018,-3040.5,-2794.5,85.4,0.0,0.0,75.2,10.2,3206.5,2358.8,140.2,707.5,326.6,2154.4,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-03-2018,-3132.8,-3288.3,7.7,0.0,0.0,2.6,5.1,3620.1,2578.8,333.6,707.7,324.1,1753.0,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-03-2018,-3140.7,-3529.0,9.5,0.0,0.0,3.0,6.5,3857.7,2915.4,234.5,707.8,319.1,1520.1,1908.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-03-2018,-3269.2,-2868.5,8.6,0.0,0.0,3.5,5.1,3201.2,2290.0,146.9,764.3,324.1,2330.2,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-03-2018,-3487.1,-3321.8,36.6,0.0,0.0,31.5,5.1,3682.5,2801.8,115.8,764.9,324.1,2094.8,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-03-2018,-3525.4,-3538.6,9.9,0.0,0.0,4.8,5.1,3872.9,2998.0,109.8,765.1,324.4,1916.3,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-03-2018,-3472.6,-3359.9,10.1,0.0,0.0,4.8,5.3,3694.3,2861.3,137.3,695.7,324.3,2042.2,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-03-2018,-3930.1,-3356.8,10.2,0.0,0.0,5.1,5.1,3691.8,2861.3,134.6,695.9,324.8,2502.8,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-03-2018,-4008.8,-4009.4,10.5,0.0,0.0,5.3,5.2,4345.0,3497.8,150.9,696.3,325.1,1928.9,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-03-2018,-4019.9,-4015.9,10.7,0.0,0.0,5.6,5.2,4346.6,3497.8,152.4,696.4,320.0,1933.5,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-03-2018,-4098.7,-4024.1,10.2,0.0,0.0,5.1,5.1,4354.4,3497.8,160.0,696.6,320.1,2004.1,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-03-2018,-4139.8,-4113.8,10.6,0.0,0.0,5.5,5.1,4444.5,3182.4,137.5,1124.6,320.1,1955.5,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-03-2018,-3946.9,-4099.0,10.4,0.0,0.0,5.3,5.1,4429.5,3182.4,122.3,1124.8,320.1,1777.4,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-03-2018,-3868.6,-3551.6,11.3,0.0,0.0,6.2,5.1,3882.9,2599.6,157.8,1125.5,320.0,2246.5,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-03-2018,-3310.8,-3586.7,10.6,0.0,0.0,5.5,5.1,3917.3,2599.6,192.0,1125.7,320.0,1653.6,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-03-2018,-3378.3,-3528.9,10.6,0.0,0.0,5.5,5.1,3859.6,2599.6,134.1,1125.9,320.1,1778.9,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-03-2018,-2979.0,-2956.3,10.6,0.0,0.0,5.5,5.1,3287.3,1970.6,178.5,1138.2,320.4,1952.2,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-03-2018,-3148.1,-2941.4,15.0,0.0,0.0,6.2,8.8,3276.5,1970.6,167.5,1138.4,320.0,2136.2,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-04-2018,-3461.1,-3566.9,37.4,0.0,0.0,6.5,30.9,3924.3,2520.6,264.6,1139.1,320.0,1823.7,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-04-2018,-3740.1,-3488.2,11.1,0.0,0.0,6.0,5.1,3819.0,2520.6,159.1,1139.3,319.7,2181.4,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-04-2018,-3747.8,-3489.3,10.9,0.0,0.0,5.8,5.1,3819.1,2520.6,159.0,1139.5,318.9,2188.0,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-04-2018,-3595.8,-3564.8,11.2,0.0,0.0,6.1,5.1,3894.8,2517.0,166.4,1211.4,318.8,1960.6,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-04-2018,-3665.6,-3836.3,19.7,0.0,0.0,6.2,13.5,4174.1,2817.0,145.5,1211.6,318.1,1758.8,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-04-2018,-3832.6,-3838.9,12.3,0.0,0.0,6.1,6.1,4169.0,2817.0,139.7,1212.3,317.8,1923.2,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-04-2018,-3868.2,-4038.9,11.1,0.0,0.0,6.0,5.1,4367.9,3017.0,138.3,1212.6,317.9,1758.8,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-04-2018,-3919.9,-3987.4,50.4,0.0,0.0,7.2,43.2,4351.3,3012.5,126.0,1212.8,313.5,1862.0,1929.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-04-2018,-3923.6,-3694.4,12.4,0.0,0.0,7.3,5.1,4025.6,2664.9,147.6,1213.1,318.8,2165.5,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-04-2018,-3973.5,-3709.3,12.9,0.0,0.0,7.8,5.1,4040.9,2664.9,162.7,1213.3,318.7,2200.5,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-04-2018,-3898.1,-3700.1,13.8,0.0,0.0,8.0,5.8,4032.2,2664.9,153.3,1214.0,318.3,2134.3,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-04-2018,-3735.4,-3691.9,14.1,0.0,0.0,8.1,6.0,4022.4,2664.9,143.3,1214.2,316.4,1979.8,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-04-2018,-3837.5,-3705.8,13.4,0.0,0.0,7.4,6.0,4032.8,2664.9,153.4,1214.5,313.6,2068.0,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-04-2018,-3936.9,-3640.3,13.2,0.0,0.0,6.3,6.9,3966.7,2815.9,126.7,1024.1,313.2,2232.9,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-04-2018,-4004.2,-3647.6,11.6,0.0,0.0,5.6,6.0,3971.5,2815.9,131.3,1024.3,312.4,2292.9,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-04-2018,-4140.6,-3706.2,20.2,0.0,0.0,5.6,14.5,4038.5,2872.3,141.3,1024.9,312.1,2370.7,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-04-2018,-3992.9,-3732.6,12.4,0.0,0.0,5.6,6.8,4057.9,2872.3,160.5,1025.1,312.8,2196.6,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-04-2018,-3896.1,-3749.8,12.2,0.0,0.0,5.2,6.9,4074.2,2872.3,176.6,1025.3,312.2,2082.6,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-04-2018,-3223.7,-3387.6,12.6,0.0,0.0,5.8,6.7,3712.8,2499.8,160.6,1052.4,312.6,1772.4,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-04-2018,-3324.5,-3384.8,14.8,0.0,0.0,7.1,7.7,3713.5,2499.8,161.1,1052.6,313.8,1876.0,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-04-2018,-3270.1,-3401.4,15.7,0.0,0.0,7.1,8.5,3731.3,2499.8,178.7,1052.8,314.3,1805.0,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-05-2018,-3407.6,-3481.3,16.1,0.0,0.0,8.4,7.7,3811.6,2499.8,258.1,1053.8,314.2,1862.6,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-05-2018,-3652.7,-3477.1,16.1,0.0,0.0,7.9,8.2,3807.5,2574.9,178.5,1054.0,314.3,2111.9,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-05-2018,-3763.7,-3489.6,12.5,0.0,0.0,5.7,6.8,3813.7,2574.9,184.1,1054.7,311.6,2210.4,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-05-2018,-3776.4,-4206.9,11.2,0.0,0.0,5.4,5.8,4529.8,3287.6,187.3,1054.9,311.7,1505.8,1936.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-05-2018,-3956.8,-4545.2,10.9,0.0,0.0,5.8,5.1,4814.1,3287.6,471.2,1055.3,258.0,1404.0,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-05-2018,-4025.0,-3721.5,17.2,0.0,0.0,5.9,11.3,4049.0,2799.6,176.0,1073.5,310.4,2295.9,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-05-2018,-4056.7,-3728.9,11.7,0.0,0.0,6.3,5.4,4048.2,2799.6,174.5,1074.1,307.6,2320.2,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-05-2018,-4014.3,-4057.1,12.3,0.0,0.0,6.3,6.1,4376.7,3149.6,152.8,1074.3,307.2,1949.5,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-05-2018,-4021.1,-4047.7,12.3,0.0,0.0,6.3,6.1,4367.7,3149.6,143.5,1074.6,307.6,1965.8,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-05-2018,-4148.9,-4111.3,57.9,0.0,0.0,51.8,6.1,4478.0,3220.0,150.1,1107.9,308.9,2030.0,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-05-2018,-4123.5,-4133.9,11.8,0.0,0.0,5.7,6.1,4454.4,3220.0,126.3,1108.1,308.7,1982.0,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-05-2018,-4217.4,-4148.3,12.8,0.0,0.0,5.7,7.1,4469.8,3220.0,141.0,1108.8,308.7,2061.5,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-05-2018,-4279.0,-4146.3,12.9,0.0,0.0,5.8,7.1,4467.9,3220.0,138.9,1109.0,308.7,2125.1,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-05-2018,-4363.8,-4152.5,10.7,0.0,0.0,5.5,5.2,4471.8,3220.0,142.6,1109.2,308.6,2203.7,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-05-2018,-4460.1,-4173.4,10.2,0.0,0.0,5.1,5.1,4493.5,3155.6,199.0,1138.9,309.9,2279.1,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-05-2018,-4368.5,-4145.8,12.0,0.0,0.0,4.9,7.1,4467.9,3155.6,173.2,1139.1,310.1,2215.1,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-05-2018,-3708.9,-3626.1,9.6,0.0,0.0,4.6,5.1,3946.7,2649.3,157.6,1139.8,310.9,2075.2,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-05-2018,-3506.6,-3654.3,9.6,0.0,0.0,4.5,5.1,3976.8,2649.3,187.5,1140.0,312.9,1844.7,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-05-2018,-3647.1,-3620.8,9.5,0.0,0.0,4.5,5.1,3942.0,2649.3,152.5,1140.2,311.7,2018.7,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-05-2018,-3690.2,-3607.5,38.7,0.0,0.0,21.1,17.6,3957.6,2608.2,132.8,1216.6,311.4,2075.1,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-06-2018,-3754.9,-3644.7,13.1,0.0,0.0,5.1,8.0,3969.8,2608.2,144.8,1216.8,312.0,2102.6,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-06-2018,-4002.5,-3657.5,9.7,0.0,0.0,4.3,5.4,3978.9,2608.2,153.2,1217.5,311.7,2337.4,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-06-2018,-3920.4,-4268.1,9.6,0.0,0.0,4.2,5.5,4589.3,3161.0,210.5,1217.8,311.6,1644.7,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-06-2018,-4013.3,-4528.0,27.6,0.0,0.0,4.3,23.4,4867.0,3359.1,289.9,1218.0,311.3,1477.7,1992.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-06-2018,-4028.2,-3904.8,11.3,0.0,0.0,5.6,5.7,4215.0,2626.7,164.6,1423.7,298.9,2139.6,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-06-2018,-4063.3,-3886.5,10.0,0.0,0.0,4.6,5.4,4207.2,2626.7,156.5,1424.0,310.7,2192.9,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-06-2018,-4087.5,-3937.2,10.3,0.0,0.0,4.9,5.4,4258.3,2626.7,207.3,1424.2,310.7,2166.4,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-06-2018,-4154.8,-3910.2,11.0,0.0,0.0,5.6,5.4,4231.9,2626.7,179.8,1425.4,310.6,2260.7,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-06-2018,-4099.7,-3885.6,7.8,0.0,0.0,2.4,5.4,4203.9,3031.0,148.1,1024.8,310.5,2230.2,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-06-2018,-4000.5,-3884.3,8.6,0.0,0.0,3.2,5.4,4203.3,3031.0,147.3,1025.0,310.4,2132.4,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-06-2018,-3920.6,-3886.3,8.1,0.0,0.0,2.7,5.4,4203.5,3031.0,146.9,1025.6,309.1,2050.5,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-06-2018,-3921.8,-3980.5,8.2,0.0,0.0,2.8,5.4,4290.3,3067.2,197.3,1025.8,301.6,1957.4,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-06-2018,-3980.7,-3953.5,9.3,0.0,0.0,3.9,5.4,4272.1,3067.2,178.9,1026.0,309.4,2043.4,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-06-2018,-4138.5,-3898.4,10.4,0.0,0.0,5.0,5.4,4202.1,2870.9,218.0,1113.2,293.3,2256.2,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-06-2018,-4176.7,-3856.5,9.3,0.0,0.0,3.9,5.4,4175.1,2870.9,190.8,1113.4,309.3,2336.3,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-06-2018,-4375.2,-3854.4,9.3,0.0,0.0,3.7,5.6,4172.7,2870.9,187.7,1114.1,309.0,2536.9,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-06-2018,-3596.6,-3838.2,21.6,0.0,0.0,3.4,18.3,4169.1,2870.9,183.9,1114.3,309.3,1774.6,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-06-2018,-3733.9,-3865.2,7.6,0.0,0.0,2.2,5.4,4181.9,2870.9,196.5,1114.5,309.0,1884.8,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-06-2018,-3815.1,-3369.6,7.6,0.0,0.0,2.2,5.4,3686.9,2389.1,175.7,1122.1,309.7,2461.7,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-06-2018,-3866.5,-3408.3,7.7,0.0,0.0,2.3,5.4,3726.2,2389.1,214.8,1122.3,310.2,2474.3,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-07-2018,-3851.5,-3522.0,22.3,0.0,0.0,2.4,20.0,3841.2,2389.1,329.1,1123.0,296.9,2345.6,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-07-2018,-3815.4,-3441.2,11.6,0.0,0.0,2.2,9.4,3758.9,2389.1,246.6,1123.2,306.1,2390.3,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-07-2018,-3820.1,-3478.3,7.7,0.0,0.0,2.2,5.5,3792.1,2389.1,279.6,1123.4,306.1,2357.9,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-07-2018,-3856.7,-4212.8,14.1,0.0,0.0,2.2,11.9,4533.9,3081.2,202.5,1250.2,307.0,1660.0,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-07-2018,-3905.8,-4229.3,13.0,0.0,0.0,2.0,11.0,4546.3,3081.2,214.7,1250.4,304.0,1692.6,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-07-2018,-3993.3,-4273.7,8.6,0.0,0.0,2.1,6.5,4589.6,3153.9,184.5,1251.2,307.3,1735.7,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-07-2018,-4095.1,-4722.0,7.3,0.0,0.0,1.9,5.4,5037.7,3522.7,263.6,1251.4,308.3,1389.2,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-07-2018,-4002.9,-4936.7,13.8,0.0,0.0,3.6,10.2,5258.8,3625.6,381.5,1251.7,308.3,1082.4,2016.1,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-07-2018,-4356.7,-4135.8,10.0,0.0,0.0,3.9,6.1,4453.4,2869.6,208.6,1375.2,307.6,2244.7,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-07-2018,-4333.3,-4119.4,9.5,0.0,0.0,3.8,5.7,4436.4,2869.6,191.3,1375.5,307.5,2237.7,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-07-2018,-4307.4,-4115.6,9.3,0.0,0.0,3.9,5.4,4418.4,2869.6,172.5,1376.3,293.5,2215.6,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-07-2018,-4298.5,-4095.9,45.6,0.0,0.0,40.2,5.4,4446.4,2869.6,200.2,1376.6,304.9,2226.4,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-07-2018,-4298.0,-4128.2,8.8,0.0,0.0,3.4,5.4,4442.0,2869.6,195.6,1376.8,305.0,2193.6,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-07-2018,-4139.4,-3595.3,42.0,0.0,0.0,36.4,5.5,3941.6,2377.4,182.7,1381.5,304.3,2567.8,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-07-2018,-4018.3,-3612.5,9.3,0.0,0.0,3.9,5.4,3925.7,2377.4,166.5,1381.8,303.9,2429.6,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-07-2018,-4040.8,-3632.8,9.8,0.0,0.0,4.4,5.4,3945.6,2377.4,185.7,1382.6,303.1,2431.8,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-07-2018,-4078.7,-3671.8,8.9,0.0,0.0,3.5,5.4,3978.7,2377.4,218.4,1382.9,298.0,2430.7,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-07-2018,-3962.8,-3714.5,8.9,0.0,0.0,3.5,5.4,3998.6,2377.4,238.1,1383.1,275.3,2272.1,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-07-2018,-3060.4,-3512.9,267.9,0.0,0.0,150.7,117.3,4085.0,2290.0,340.6,1454.4,304.1,1571.2,2023.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
